video_title,channel,comment_text,author,language,sentiment_scores,region,sentiment,sentiment_label,sentiment_positive,sentiment_negative,sentiment_neutral
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,Make english official language and  problem solved .,@Nobody-p3i,English,"{'compound': -0.1531, 'positive': 0.194, 'negative': 0.25, 'neutral': 0.556, 'sentiment': 'negative'}",All India,-0.1531,negative,0.194,0.25,0.556
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,"Hindi is not optional in most states it is the only available 2nd language , students have no choice in it in Andhra Pradesh and Telangana , only few schools give options for choosing Sanskrit or other languages based on teacher availability .",@bukyOO,English,"{'compound': -0.296, 'positive': 0.0, 'negative': 0.05, 'neutral': 0.95, 'sentiment': 'negative'}",All India,-0.296,negative,0,0.05,0.95
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,"the Indian Constitution promotes the Hindi language, particularly through Article 351, which directs the Union to develop Hindi as a medium of expression for all elements of India's composite culture. While it doesn't make Hindi the sole national language, it encourages its spread and enrichment by incorporating elements from other Indian languages.",@bukyOO,English,"{'compound': 0.6486, 'positive': 0.092, 'negative': 0.0, 'neutral': 0.908, 'sentiment': 'positive'}",All India,0.6486,positive,0.092,0,0.908
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,WHERE IS HIDUSTAN  ALLWAYS REMAIN INDIA ONLY  HINDUSTHAN BANAGA THO CHOOR GHAR HAI,@VENKATESAND-q3i,Hinglish,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,"While undergoing Training as a Civil Services Trainee in 1979 we had to necessarily opt for learning one language out of Bengali,Gujarati,Tamil, Urdu and possibly some other Indian Language.I am from Bihar so Bengali was known to me,Urdu also was not  difficult to understand, Gujarati is not very difficult to pick up so I opted for Tamil and passed the final Tamil exam.also.I thought I will be able to remember my Tamil by reading Tamil Literature and hearing Tamil on TV but I realized that a Civil Servant's job needs one to use almost whole waking time on Official work and Official meetings and so on.I had gone to Tamil Nadu first time in 1988 on Official visit for 3 days and experienced that almost no one Rly.Porters to Rest House staff to Taxi drivers to Restaurants could not understand Hindi at all.Subsequent visits to Tamil Nadu after a few years one could see almost all categories of people in Hotels, Taxi drivers and Restaurants could understand Simple Hindi and respond in Hindi.Long ago in 1978 I had gone to Badrinath and was sad to find no Road Direction Boards having Tamil and other languages of India.Later when in S.India I found the same situation.We as a nation need to learn to be accommodative of views/capabilities of our own country people  so that we become better aware of our variegated Indian culture, cuisine and soçial habits and practices.",@shashibhushanroy3615,English,"{'compound': -0.501, 'positive': 0.028, 'negative': 0.037, 'neutral': 0.935, 'sentiment': 'negative'}",All India,-0.501,negative,0.028,0.037,0.935
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,"These are political tactics designed to keep people distracted by language disputes, so they don't question the real issues.",@prangyapanigrahi,English,"{'compound': -0.5423, 'positive': 0.0, 'negative': 0.2, 'neutral': 0.8, 'sentiment': 'negative'}",All India,-0.5423,negative,0,0.2,0.8
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,Brainstorming Video Sir,@suniljoshi2722,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,Indians really are such hypocrites who don’t want to speak or let others speak Hindi welcome English. They are people who don’t respect who feeds there mouth but still struck up in colonial servent mentality. Yes india is great because it’s made of so many different states and that’s why we all grow.Remember true class is shown by humility and not by fight for language,@GDtravelstheworld,English,"{'compound': 0.9359, 'positive': 0.21, 'negative': 0.064, 'neutral': 0.726, 'sentiment': 'positive'}",All India,0.9359,positive,0.21,0.064,0.726
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,Hame hindi acha lagtha hai ye sab edarke congress waale peechese support karthe hai kyunki hindi beltwaale bjp ko support karthe haina lekin ham log hindi me baath karthe hai from coastal karnataka,@vaayuputhra8025,English,"{'compound': 0.6597, 'positive': 0.148, 'negative': 0.0, 'neutral': 0.852, 'sentiment': 'positive'}",All India,0.6597,positive,0.148,0,0.852
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,Abe tu Jhoot bola band kar,@SunilGowda-f8n,Somali,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,Why these people doest have commom sense about language? Then what should we do to the people who come out from their state for employment to other states?,@homagnibytrish8768,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,Goge soros game,@SajalBrea,No,"{'compound': -0.4, 'positive': 0, 'negative': 0.4, 'neutral': 0.6, 'subjectivity': 0.4, 'sentiment': 'negative'}",Unknown Region,-0.4,negative,0,0.4,0.6
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,kahi ye sab cousin merrage ka effect to nahi 😂😂😂 dna issue,@lakshmanidolart421,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,😅😅😅😅😅😅😅,@FyycyxycUccufu,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,Ime from odisha  my odisha all language ues no problem,@ପାଲଲହଡାଟୋକା,English,"{'compound': 0.3089, 'positive': 0.201, 'negative': 0.0, 'neutral': 0.799, 'sentiment': 'positive'}",All India,0.3089,positive,0.201,0,0.799
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,15:39 nhi 1st clip Tamil Nadu. 2nd clip Karnataka. 3rd clip Andhra Pradeshor Telangana.,@rishi7971,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,Why in south of India Hindi is second choice in Punjab Hindi is first language but in Punjab most of people are punjabis so why is Hindi first in Punjab the government is forcing Hindi in Punjab add in south of India Hindi is no good for the people of south of India India is going in a big problem,@diggerdigania9247,English,"{'compound': -0.769, 'positive': 0.0, 'negative': 0.103, 'neutral': 0.897, 'sentiment': 'negative'}",All India,-0.769,negative,0,0.103,0.897
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,Congress 🥾🥾,@mrkhiladi53,Tagalog,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,জয় হিন্দ 🇮🇳🇮🇳🇮🇳🇮🇳,@mrkhiladi53,Indonesian,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,Jaha congress rahegi wahi sarbanash hona tay hai🤬🤬🤬🤬,@mrkhiladi53,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,From Coastal Karnataka here. Its only Bangalore airport taxiwalas who try to earn more from people who don't speak Kannada,@aragorn2321,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,छान विचार आहेत सर तुमचे. पण खोलात जाऊन विचार केला तर कळते की संस्कृत भाषा कोणालाच येत नाही. ती स्वतःच नष्ट झाली. राष्ट्रभाषा सगळ्या लोकांना सहज यावी समजावी. आणि इंग्रजी भाषा जबरदस्त आहे. ज्ञानाची भाषा आहे. पण मराठी कशी महाराष्ट्राला एक ठेवतेच सोबत बाकी राज्यांच्यापासून वेगळे करायचे पण महत्त्वाचे काम करते. तसे काम हिंदी देश पातळीवर करते. या एकच कारणामुळे चीन जपान जर्मन रशिया पाक फ्रान्स वगैरे सर्व देश इंग्रजी सोडून त्यांची भाषा राष्ट्रभाषा केलेत. भारतीय लोकांना लहानपणापासून विविधतेत एकता असे शिकवून कमजोर केले आहे. त्यांना माहित नाही लोक धर्मावर भाषेवर एकत्र होतात. देशाला कोणत्याही एका भाषेची राष्ट्रभाषा म्हणून गरज आहे. बाकी भाषा हळू हळू बंद केल्या पाहिजेत. आणि भारतीय नावाचा एकच धर्म बनवून त्यात सगळे जबरदस्तीने घातले पाहिजेत. जय हिंद जय भारत,@Rahu-13,Marathi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Maharashtra,0,neutral,0,0,1
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,I am from J&K I speak Hindi & Urdu and I also respect all languages.,@lalietkumar236,English,"{'compound': 0.4767, 'positive': 0.181, 'negative': 0.0, 'neutral': 0.819, 'sentiment': 'positive'}",All India,0.4767,positive,0.181,0,0.819
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,Talu bholne vale achese kannada bholthe hay dusre states say anae vvale bhot rode rash bolthey apne caltur ko saman nahi karthe ham log swabhimani kannadigas.,@BharathiBharathi-wi9ou,English,"{'compound': -0.4019, 'positive': 0.0, 'negative': 0.097, 'neutral': 0.903, 'sentiment': 'negative'}",All India,-0.4019,negative,0,0.097,0.903
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,May be kanada person pura sarch karke content banavo  may apka chanal dektau but sab kuch. Sach nahi bolarhey,@BharathiBharathi-wi9ou,Indonesian,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,but atleast 5th tk hindi poore bharat me honi hi chahiye......koi to language aisi ho jo bharat ki alg pehchaan btaaye...jise natiinal language ka name mile aur hr bhartiye ko bolni aur km se km smjh me aati ho...no politics ...but hindi poore bharat me atleast 5th tk jaroori ho jese punjab me hai...aap sarkaar hai but fr bhi 8th tk hindi zaroori hai....,@NS-best_ever,Indonesian,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0,neutral,0,0,1
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,Will BIMARUS learn our language as a third language? These assholes will escape by taking sanskrit/urdu as third language,@leharyenduri6540,English,"{'compound': -0.4767, 'positive': 0.072, 'negative': 0.162, 'neutral': 0.766, 'sentiment': 'negative'}",All India,-0.4767,negative,0.072,0.162,0.766
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,"hindi literally destroyed languages like bhojpuri,awadhi,braj,kumaoni,jaunsari,gahrwali,rajasthani,magadhi.If you want to save culture of India kill this 200 year old language",@leharyenduri6540,English,"{'compound': -0.4404, 'positive': 0.242, 'negative': 0.273, 'neutral': 0.484, 'sentiment': 'negative'}",All India,-0.4404,negative,0.242,0.273,0.484
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,4:33 BImaru bhaiya ji it's the RBI guidelines which tells to learn local language whenever they move to other places,@leharyenduri6540,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0,neutral,0,0,1
Hindi DESTROYING South India? | Will Annamalai End the Language War?,AKTK,Indian coolies cannot impose Hindi,@pizzalot,English,"{'compound': 0.2235, 'positive': 0.321, 'negative': 0.0, 'neutral': 0.679, 'sentiment': 'positive'}",All India,0.2235,positive,0.321,0,0.679
